SubhaloID,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{1/2M_{sub}}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z,$R_{1/2M_*}$
162480,8923246000.0,1490826800.0,39598890000.0,8.340583,2.5997968,113.64763,70.980286,50017153000.0,1.744,2.3081636
162481,3714345500.0,1292556700.0,28451250000.0,6.88906,1.5454205,105.86014,65.16532,33458153000.0,1.744,0.8886171
162482,6170131500.0,421175260.0,20076003000.0,7.9726787,0.51382256,85.814415,51.68049,26667310000.0,1.744,2.3817334
162483,2037086600.0,266791620.0,17130736000.0,7.3866053,0.14954618,75.742584,44.639347,19436490000.0,1.744,1.0426279
163183,119070740000.0,50817712000.0,878117400000.0,41.76506,22.507685,323.46378,138.4693,1048112860000.0,1.744,2.575453
163765,146364600000.0,19097645000.0,943511760000.0,42.889053,27.156782,236.01672,153.70259,1108990100000.0,1.744,4.2445455
163766,5015823000.0,1005282700.0,19412173000.0,6.233701,1.9991453,93.94638,60.614563,25435593000.0,1.744,1.8895681
163768,3175147300.0,396430880.0,17882593000.0,6.703161,0.3488942,84.83961,54.028862,21454172000.0,1.744,2.7493606
163770,998376000.0,2534695700.0,3400828200.0,1.2729706,2.097427,149.66428,62.209145,6942629000.0,1.744,0.30924374
164443,116524060000.0,53357576000.0,945747400000.0,37.371338,36.288815,341.6021,157.30037,1115725000000.0,1.744,1.8615432
164444,1214741200.0,184023440.0,5688163300.0,4.292646,0.22094908,59.790867,36.333923,7086927400.0,1.744,1.0169538
164977,94670780000.0,53280310000.0,859204800000.0,39.268864,23.460546,495.77643,148.99622,1007155900000.0,1.744,0.54954284
164978,7887020000.0,400201100.0,62222670000.0,16.862734,0.27413595,95.50666,57.078037,70511920000.0,1.744,2.007518
164979,9684311000.0,218170580.0,47681925000.0,20.518723,0.19147542,77.81177,46.56259,57585746000.0,1.744,4.6950097
165528,95163760000.0,58644930000.0,914065900000.0,42.179935,14.815049,473.4285,152.09132,1068115100000.0,1.744,0.73638064
165529,9571759000.0,683063360.0,33270490000.0,12.444888,0.450805,86.9654,51.456852,43527660000.0,1.744,2.357136
165530,3890948000.0,419321800.0,13199478000.0,7.6856246,0.2734925,70.281555,42.4229,17509749000.0,1.744,1.4377433
166021,106411670000.0,47268630000.0,876561500000.0,42.125816,31.994503,390.54083,144.84406,1030350000000.0,1.744,1.3719081
166665,128872825000.0,36015780000.0,892430450000.0,42.452198,33.324173,250.49786,142.74405,1057373200000.0,1.744,3.8008916
166666,6181811000.0,183109100.0,26902614000.0,13.047962,0.27535897,74.111244,43.117672,33267536000.0,1.744,1.8576499
166667,1007796200.0,163939780.0,7937383400.0,4.9886317,0.16367817,62.73122,39.147415,9109119000.0,1.744,1.5202243
167264,127058444000.0,33708456000.0,883830550000.0,45.375168,29.301502,254.57732,144.4061,1044659040000.0,1.744,2.540026
167265,4488829000.0,190256640.0,9573138000.0,8.773883,0.4982796,60.11604,39.72236,14252223000.0,1.744,3.7839422
167266,1126783000.0,227454560.0,5495321000.0,4.303388,0.22689271,59.954773,38.81568,6851297000.0,1.744,1.5201805
167267,940311100.0,144431410.0,3699847000.0,3.6310382,0.10985548,54.286617,34.804535,4784589300.0,1.744,1.4527233
167929,94551450000.0,55493080000.0,1004317000000.0,46.417694,21.302263,542.60266,156.33966,1154559100000.0,1.744,0.4552674
168446,78391340000.0,50867930000.0,946260600000.0,45.58638,29.60427,303.13095,140.872,1075586860000.0,1.744,2.0263915
168447,6083807700.0,661946050.0,31488176000.0,10.916949,0.5414395,88.61479,53.034134,38233928000.0,1.744,2.5741866
168934,63287984000.0,23151150000.0,449691120000.0,31.651712,37.20632,224.25963,116.178246,536155360000.0,1.744,2.84741
168935,48283850000.0,10545773000.0,315763360000.0,27.822489,8.291807,176.19218,100.626945,374614070000.0,1.744,3.3381448
169553,118336770000.0,48843563000.0,930466100000.0,46.38336,24.372475,303.1672,143.27675,1097732400000.0,1.744,2.3338072
169956,122465880000.0,20262150000.0,814156550000.0,50.303288,11.059201,203.16112,122.4407,956921500000.0,1.744,4.84483
169957,2584402200.0,6761212400.0,8246839000.0,1.328347,6.8474092,173.11392,93.386986,17604560000.0,1.744,0.73710847
169958,3744639000.0,366947230.0,30170042000.0,11.890761,0.21284741,79.01264,47.017887,34281628000.0,1.744,1.4836293
169959,1188372500.0,4532868600.0,4218478600.0,0.9231489,2.6361647,168.04964,80.56432,9955447000.0,1.744,0.47163132
170554,84944600000.0,20293190000.0,633853600000.0,40.021976,18.261555,245.34232,128.20021,739146200000.0,1.744,1.2353098
170555,34564450000.0,1936245200.0,152725100000.0,35.24521,1.325287,107.48213,65.7646,189230400000.0,1.744,3.1542873
170556,2468004900.0,416591800.0,12513415000.0,6.764838,0.28289145,70.451454,42.572002,15398011000.0,1.744,1.3942094
170557,2287714800.0,652681150.0,9472860000.0,3.5048926,0.90951025,88.99521,55.865776,12413258000.0,1.744,1.625412
171311,104686770000.0,52891423000.0,913698400000.0,42.05471,25.49787,364.91992,150.05367,1071420740000.0,1.744,2.0562518
171726,114586670000.0,16325428000.0,803931300000.0,50.9821,13.396883,207.30951,124.97646,934881700000.0,1.744,1.5383093
171727,11882829000.0,666917760.0,49986953000.0,13.602144,1.1195084,100.24802,66.87109,62538633000.0,1.744,3.0770738
171728,3469979400.0,176335220.0,20268392000.0,9.683716,0.38226014,73.9339,46.57982,23914705000.0,1.744,1.4348443
171729,1410614400.0,770473540.0,8858941000.0,2.9501514,0.7488015,89.76926,55.50024,11040030000.0,1.744,1.0369765
171730,1637042600.0,484300580.0,6154614300.0,4.0434384,0.4582713,66.46208,39.789803,8275957000.0,1.744,1.9563353
172340,94780960000.0,49157526000.0,914257000000.0,46.028748,20.969074,433.84836,147.1777,1058345250000.0,1.744,0.7484941
172830,121759390000.0,12039699000.0,740031600000.0,46.3081,13.665761,203.4364,135.67784,873840440000.0,1.744,7.085658
172831,19601383000.0,8961411000.0,47587545000.0,5.5021143,16.54879,174.02884,106.59893,76161425000.0,1.744,3.6452894
172832,3496270300.0,172666500.0,13603766000.0,9.827597,0.22097118,62.288177,37.209984,17272703000.0,1.744,1.7657593
173447,106863140000.0,38086398000.0,898319100000.0,39.056744,27.675013,373.84308,154.14491,1043371850000.0,1.744,0.8399318
173448,2236596200.0,1629106200.0,6141909500.0,2.3407292,1.506751,97.84556,60.651108,10013530000.0,1.744,1.7014627
173926,84373635000.0,63684686000.0,831091600000.0,36.740757,23.277521,324.1686,152.66985,979274760000.0,1.744,2.1956446
174199,94978700000.0,55830330000.0,873597700000.0,37.464237,34.540794,317.17505,153.63535,1024494200000.0,1.744,2.477453
174505,85255470000.0,12686086000.0,484964430000.0,54.79745,14.646258,177.06265,104.6537,582917360000.0,1.744,3.3036897
174506,12438553000.0,3818942000.0,68561970000.0,11.16238,3.8990667,128.05681,78.39805,84827430000.0,1.744,2.2710066
174507,11377757000.0,1917982800.0,32239127000.0,11.649219,1.5596191,91.90373,59.32972,45537920000.0,1.744,4.6560955
174508,7266146300.0,2506488800.0,44379107000.0,9.751751,0.85004354,109.32806,65.63572,54159190000.0,1.744,1.6038195
174510,939316700.0,304004030.0,2292326100.0,3.142827,0.24345408,50.23777,30.915281,3535647000.0,1.744,2.3003912
174960,95989720000.0,26565132000.0,809908960000.0,56.961826,22.73662,315.181,120.28011,932548000000.0,1.744,0.81083494
174961,4247778600.0,858814900.0,35596850000.0,9.525057,0.57685846,95.983505,59.550114,40704758000.0,1.744,1.57552
174963,2710142200.0,345511260.0,19675800000.0,7.621528,0.26252538,80.66932,48.506966,22731452000.0,1.744,1.9974025
175640,102416130000.0,36408800000.0,856939230000.0,46.798965,34.876595,355.42062,132.31453,995838000000.0,1.744,0.8527682
176215,130529770000.0,18859459000.0,782373800000.0,49.590427,23.666016,204.65276,129.66995,931801100000.0,1.744,3.6558213
176216,2478583600.0,2783227000.0,19242019000.0,3.613166,2.813002,123.139534,72.213394,24509807000.0,1.744,1.4768257
177455,81348755000.0,31926854000.0,836087840000.0,50.614773,7.8586617,347.4306,128.14839,949426260000.0,1.744,0.77020824
177456,13538209000.0,2114289800.0,76397710000.0,15.565929,1.7466695,118.2949,67.13657,92055130000.0,1.744,2.2977943
177925,105773375000.0,53832010000.0,786277340000.0,38.921303,22.986755,333.3839,137.86961,946005300000.0,1.744,2.4272268
178236,85899760000.0,21688660000.0,569799100000.0,41.77485,13.712948,204.61996,112.22148,677434700000.0,1.744,2.8980603
178237,25100310000.0,1247138300.0,143755890000.0,24.699224,2.046448,121.91596,74.96235,170103320000.0,1.744,3.4888325
178238,6045380600.0,475504500.0,38974984000.0,14.670351,0.21386102,83.37584,50.339878,45495874000.0,1.744,1.6683978
178239,1355556500.0,237459540.0,13078782000.0,5.730063,0.15513976,74.84184,45.663807,14671798000.0,1.744,1.0566552
178241,505790340.0,163947760.0,3711191000.0,3.124972,0.11783939,56.119274,33.861042,4380928500.0,1.744,1.5620275
178248,277408200.0,141571070.0,1004140500.0,1.0211649,0.21529771,55.96576,34.411373,1424945700.0,1.744,0.70985067
178800,97736294000.0,42069540000.0,828576960000.0,45.13439,23.376223,452.0789,142.68558,968525740000.0,1.744,0.5087148
179222,89644835000.0,9972732000.0,599127900000.0,62.829197,11.683229,173.75652,119.88239,698763100000.0,1.744,1.8904055
179223,10764627000.0,3806950000.0,61710393000.0,9.9332075,2.4110126,131.66145,81.24786,76290840000.0,1.744,1.7425263
179224,8166718500.0,877911000.0,39699170000.0,10.378315,0.97876,102.33587,63.918636,48745530000.0,1.744,2.8617616
179226,2713078000.0,402278300.0,11967558000.0,4.54195,0.6886116,85.02494,51.69153,15082914000.0,1.744,1.0813612
179229,684819300.0,184082050.0,4467585500.0,2.8186765,0.17829503,65.32952,41.405388,5336487000.0,1.744,1.2327361
179783,102093220000.0,29001350000.0,818358600000.0,43.46563,19.814466,235.4912,140.11267,949492450000.0,1.744,2.3901012
179784,684415360.0,5747775500.0,5572911600.0,1.0335404,1.7057903,173.60962,86.316284,12028480000.0,1.744,0.5671976
179785,613163000.0,166048480.0,6361523000.0,4.532346,0.14256558,58.32243,34.316093,7140733400.0,1.744,1.3440329
180167,92923770000.0,23925210000.0,710708600000.0,45.23397,14.022786,240.98093,124.93243,827608900000.0,1.744,1.5196842
180168,7759133000.0,547885760.0,40017244000.0,13.059887,0.6064258,89.61091,53.6308,48324264000.0,1.744,3.5792718
180169,4186764300.0,448256200.0,38476320000.0,9.7496,0.6041823,101.961205,67.085144,43113247000.0,1.744,4.56787
180170,5719676000.0,548467460.0,25894844000.0,9.481146,0.37229913,85.80355,51.25823,32162988000.0,1.744,1.8241304
180676,85312905000.0,40838190000.0,781732150000.0,45.29569,12.086511,390.24268,136.54202,908008160000.0,1.744,0.76921016
180677,3569470000.0,146124860.0,18026885000.0,8.761043,0.19965565,73.13611,43.42054,21742480000.0,1.744,2.213222
181166,51991490000.0,2947816700.0,263205500000.0,36.692028,4.0749726,136.65605,80.169334,318149300000.0,1.744,3.3878338
181167,44535830000.0,5103957000.0,233215600000.0,28.893784,7.009798,147.65054,87.41209,282862520000.0,1.744,3.309322
181168,15067563000.0,1582848900.0,82509680000.0,18.864573,1.4233122,107.52845,62.6917,99161890000.0,1.744,3.0434835
181170,2443193300.0,157475020.0,14456356000.0,8.965659,0.1840514,65.14729,41.924725,17057024000.0,1.744,3.4834394
181172,1319289700.0,270781760.0,8952414000.0,4.8439903,0.1550164,68.53575,40.84506,10542486000.0,1.744,1.4697297
181176,414479520.0,304455330.0,2219273000.0,1.6489487,0.22168817,63.269634,38.332485,2938207700.0,1.744,0.9806349
181792,100969910000.0,33216809000.0,769354000000.0,42.720444,26.28224,282.60974,136.09937,903637960000.0,1.744,1.4958507
181793,1647958000.0,2339927800.0,3029663700.0,1.0150069,4.143044,123.88632,66.1813,7017550000.0,1.744,0.6915646
182196,87965260000.0,34499300000.0,691001100000.0,39.52988,18.652714,231.3878,127.88568,813505900000.0,1.744,3.6514907
182197,16395327000.0,1689373000.0,86052060000.0,16.367468,2.124347,117.820816,69.828255,104139030000.0,1.744,3.5206902
182682,77251190000.0,24925012000.0,615337100000.0,39.09269,12.609924,207.32785,116.25672,717560200000.0,1.744,4.3022265
182683,17245768000.0,9915228000.0,182527590000.0,17.87826,6.858883,179.77237,98.6194,209710100000.0,1.744,1.4982718
183034,106206760000.0,28040790000.0,754570500000.0,45.392075,14.3461275,391.35904,135.70653,888912900000.0,1.744,0.5126212
183035,2839530000.0,464360740.0,11601838000.0,5.6437697,0.92525417,75.40956,46.351418,14907631000.0,1.744,2.963923
183038,832163000.0,166820770.0,3423515600.0,2.9384563,0.16159675,57.196114,32.50364,4424183300.0,1.744,1.1633898
183039,287436580.0,147943920.0,2137144800.0,1.9233022,0.12798464,54.435627,33.262074,2572525300.0,1.744,0.9578777
183486,41425130000.0,1362344100.0,259584160000.0,76.92603,2.4311104,125.56479,69.80206,302374800000.0,1.744,2.6381474
183487,23734602000.0,3166320600.0,108076910000.0,17.519922,4.17488,130.34157,77.43631,134981510000.0,1.744,3.3737054
183488,6909617000.0,947757800.0,59357720000.0,15.066327,0.75220305,98.213356,57.984776,67218820000.0,1.744,1.6061622
183489,5155717000.0,200630820.0,36540183000.0,19.091482,0.13023959,69.35841,43.114063,41896534000.0,1.744,2.095638
183490,6491925500.0,329923460.0,25975611000.0,10.791469,0.5739085,82.07306,51.808346,32798937000.0,1.744,3.303027
183491,4207911400.0,551149000.0,26697521000.0,8.749917,0.2944582,88.1243,52.31936,31458185000.0,1.744,3.5925133
183492,4435662300.0,463470880.0,24889797000.0,9.043613,0.30669984,84.27672,50.822426,29788932000.0,1.744,2.2124202
184205,84248670000.0,32165667000.0,625318100000.0,43.989357,14.802785,296.72714,117.653625,741837800000.0,1.744,1.540269
184207,6635623000.0,491473570.0,41128014000.0,17.40315,0.2870664,78.09296,46.66,48255110000.0,1.744,2.209995
184726,91109620000.0,38291866000.0,696649800000.0,35.539112,23.836931,275.167,133.75954,826142900000.0,1.744,2.122576
185139,76287400000.0,28761561000.0,570910800000.0,47.17749,14.128414,406.9683,116.30146,676014500000.0,1.744,0.4215727
185140,20398550000.0,6146902500.0,140399530000.0,16.80851,4.6101236,149.63417,87.14371,166954500000.0,1.744,3.8403296
185141,1770425700.0,174523820.0,10474733000.0,6.959567,0.15691328,62.79001,37.08233,12419681000.0,1.744,1.6919589
185710,83646280000.0,28080265000.0,632315800000.0,40.0407,16.776611,228.61195,124.39098,744103000000.0,1.744,3.3227854
185711,20758430000.0,688510700.0,78647390000.0,22.058634,0.65838516,98.91539,60.062485,100096270000.0,1.744,3.6423426
186163,95211856000.0,20473391000.0,751669200000.0,51.88338,10.418666,242.73825,129.5955,867419900000.0,1.744,1.0874451
186164,10085183000.0,2799050800.0,36830130000.0,6.3547907,7.5829144,137.68481,83.03146,49721836000.0,1.744,1.3308688
186729,64198447000.0,14020918000.0,413398660000.0,34.47851,16.434826,188.69661,103.44835,491642060000.0,1.744,2.4703758
186730,32403257000.0,14953400000.0,265289100000.0,21.387247,9.527228,206.86024,109.54818,312687000000.0,1.744,1.3706638
187156,59656610000.0,25622163000.0,521683830000.0,31.70662,12.210143,260.08496,123.55512,607037800000.0,1.744,1.4409972
187157,20184797000.0,6453287400.0,137227380000.0,16.357372,5.219435,147.65575,85.453804,163873640000.0,1.744,3.3356621
187158,7030429000.0,909788100.0,43018320000.0,12.396788,1.0226847,96.601746,55.917007,50958533000.0,1.744,1.4304545
187589,80910440000.0,43264877000.0,666727940000.0,36.808514,17.1844,455.55954,137.22356,791019060000.0,1.744,0.5173362
187590,7648084500.0,879096300.0,59910386000.0,15.32329,0.6626429,98.0248,60.234436,68440187000.0,1.744,1.1537966
187995,108727670000.0,27616702000.0,781120500000.0,43.96881,30.902042,229.52249,131.87463,917511900000.0,1.744,3.4147406
187998,404162370.0,463533280.0,522261920.0,0.50328904,0.89389235,77.873184,37.378098,1389957600.0,1.744,0.4117021
188389,84816230000.0,36021950000.0,758312100000.0,34.478386,20.52067,294.75754,150.90486,879248150000.0,1.744,1.4282255
188390,6140246000.0,732544960.0,39876580000.0,11.239816,0.743073,94.66265,55.805058,46749372000.0,1.744,1.466826
188391,2857375200.0,640260350.0,10316375000.0,4.3399715,0.67303735,83.28841,52.34835,13814010000.0,1.744,1.7444055
188770,104147616000.0,28889706000.0,788027500000.0,45.96682,19.96041,226.33298,129.99988,921104740000.0,1.744,2.5365288
189277,112288480000.0,8044480000.0,704784960000.0,41.089176,12.659097,211.87788,137.2637,825131800000.0,1.744,3.183598
189278,8808953000.0,3648196000.0,31681925000.0,5.5501633,4.5168934,131.10886,82.90538,44147315000.0,1.744,1.3868006
189279,3218682600.0,964391500.0,7878850000.0,2.8402395,2.4935246,98.649025,61.022953,12065363000.0,1.744,1.9298478
189280,2006257200.0,633582300.0,7364755000.0,2.6931195,1.8635068,89.62171,55.53822,10006757000.0,1.744,1.2735146
189787,103287780000.0,23975430000.0,667565100000.0,40.099106,26.804817,228.52206,126.73174,794886730000.0,1.744,2.8942683
189789,2737407500.0,173140560.0,10092677000.0,8.841058,0.11328163,56.38456,32.78824,13004713000.0,1.744,1.1265706
190318,94474600000.0,29333727000.0,713298150000.0,43.18623,22.887909,255.43706,129.48465,837184260000.0,1.744,2.1609414
190319,8880945000.0,1102542700.0,44883670000.0,10.547231,1.1805651,106.2267,63.457325,54870630000.0,1.744,1.625858
190760,72868850000.0,9747925000.0,512908850000.0,32.523655,14.256546,199.90059,132.85875,595547700000.0,1.744,0.92632765
190761,29768944000.0,3258791000.0,158501290000.0,21.904963,3.498367,137.56227,80.085434,191533250000.0,1.744,4.8732214
190762,3006822000.0,2251370500.0,9881232000.0,2.3685496,2.9054575,117.62353,70.29444,15144900000.0,1.744,1.1349719
190763,2607727400.0,183598990.0,12678124000.0,8.250197,0.15747859,63.996212,38.6923,15469450000.0,1.744,1.8562638
190764,1502486700.0,164724200.0,10599513000.0,5.6010346,0.18427601,69.462776,44.17036,12266723000.0,1.744,0.86737317
191338,90557370000.0,16878525000.0,658139400000.0,47.423748,17.731197,280.646,118.33456,765630550000.0,1.744,0.64119875
191339,11479177000.0,542341100.0,62587490000.0,16.444374,0.72393525,100.96108,62.193176,74610900000.0,1.744,3.7265785
191340,4497568000.0,226074500.0,34922580000.0,13.880866,0.20342146,78.38555,47.07523,39646224000.0,1.744,0.98185104
191341,1787069600.0,1295770400.0,8469627400.0,3.202033,0.8061071,88.38979,53.424572,11555901000.0,1.744,1.3982505
191812,86278865000.0,31956710000.0,799658340000.0,42.79282,25.91212,237.3241,132.8731,917941100000.0,1.744,2.6121187
192205,91848550000.0,13117477000.0,530238830000.0,47.461338,13.2458725,187.29811,109.159386,635232900000.0,1.744,3.9204023
192206,11208454000.0,6240425500.0,70171860000.0,9.723682,2.9697497,146.00986,86.74715,87636320000.0,1.744,1.8859607
192209,726794500.0,1736479400.0,1284101800.0,0.5868366,2.5801198,118.347496,60.734554,3747375900.0,1.744,0.45984298
192682,61671465000.0,27114433000.0,511461000000.0,35.950165,13.314537,317.16,120.61025,600316050000.0,1.744,0.7896505
192683,31475755000.0,5211778600.0,195277400000.0,20.49183,4.68615,156.14297,87.17763,231975900000.0,1.744,3.7651777
192684,1495444500.0,875661900.0,8405649400.0,3.4555004,0.7833807,82.19808,50.164703,10776756000.0,1.744,1.4332331
193051,65712490000.0,47575966000.0,744547700000.0,36.61485,37.878387,378.26312,142.48529,857947100000.0,1.744,1.2903678
193387,98227760000.0,9399984000.0,571495200000.0,46.130535,10.859979,180.68039,108.25025,679138560000.0,1.744,3.6253977
193388,6820977700.0,639256200.0,49049514000.0,13.800752,0.8967502,94.203415,58.716293,56511480000.0,1.744,1.7807794
193393,609710460.0,329982880.0,2872667600.0,2.2732635,0.3931771,60.55325,35.562634,3812360700.0,1.744,1.0289621
194032,104213996000.0,29400666000.0,664608500000.0,35.162437,31.162752,250.96443,135.10133,798266160000.0,1.744,2.0098026
194033,2305618200.0,1560288300.0,8797686000.0,2.589101,1.7824371,106.611824,65.18938,12668861000.0,1.744,1.5552286
194385,81719530000.0,28791865000.0,566850200000.0,43.48977,8.708685,331.59076,112.84912,677436200000.0,1.744,1.0416058
194965,87415350000.0,33298418000.0,714257400000.0,41.877186,16.042027,237.20425,127.62982,835039200000.0,1.744,2.376969
195429,99024110000.0,21175312000.0,652303340000.0,47.257854,19.154125,201.5841,115.308815,772539150000.0,1.744,2.4012744
195430,6114138000.0,365710430.0,38442746000.0,14.405327,0.37726825,82.02512,47.152287,44922593000.0,1.744,2.0349486
195928,97607480000.0,16154327000.0,771809700000.0,45.424038,14.340124,204.79408,129.45988,885598200000.0,1.744,2.1301258
196398,73490370000.0,41956850000.0,694525300000.0,30.788342,38.271885,434.07465,157.64484,810080400000.0,1.744,0.55730253
196399,2258009000.0,1461808000.0,6945947600.0,2.1424067,2.031766,105.13711,64.60031,10668644000.0,1.744,1.1259913
196682,70464050000.0,41161368000.0,661514400000.0,40.747055,18.103615,347.10938,130.28386,773240600000.0,1.744,1.2969552
197053,99583260000.0,14745991000.0,645113300000.0,50.00264,10.313369,195.26723,116.50011,759472800000.0,1.744,2.265407
197054,4197043700.0,235048290.0,21289320000.0,8.944008,0.22572143,80.62688,49.546333,25721412000.0,1.744,3.131251
197056,1434129900.0,253304020.0,2604957200.0,3.1025398,0.5798009,54.993923,35.175144,4292391200.0,1.744,1.7736211
197636,72762470000.0,41747930000.0,727640700000.0,37.433468,15.126396,363.60248,139.38869,842264740000.0,1.744,1.3900347
197637,337370370.0,1142805400.0,394305470.0,0.2639914,2.045789,124.05784,47.18492,1874481300.0,1.744,0.21942517
197918,79395850000.0,13159299000.0,499008800000.0,37.412838,8.016789,190.88022,113.821205,591586700000.0,1.744,2.2470067
197919,27255521000.0,5819235000.0,169418400000.0,20.512426,4.5849915,153.85306,89.74137,202499920000.0,1.744,2.8214169
197920,924358140.0,1006488450.0,2920310800.0,1.2321949,1.2304622,92.980896,57.90372,4854563300.0,1.744,0.96091855
197922,519967870.0,314990370.0,3900856600.0,2.427237,0.22302017,65.9791,40.92708,4738118000.0,1.744,1.1661133
198242,81812730000.0,24324570000.0,639292700000.0,45.013424,16.457958,321.77332,126.05136,745521150000.0,1.744,0.77230656
198243,4455154000.0,3762838800.0,27165788000.0,4.982972,2.0020254,123.659,74.89849,35390600000.0,1.744,2.5512204
198588,74202330000.0,24882231000.0,655137000000.0,43.76424,11.462457,239.71133,121.47073,754285150000.0,1.744,1.6952566
198589,6899908000.0,1438604900.0,59164880000.0,11.638866,0.8922616,112.27799,66.89975,67508860000.0,1.744,1.566703
198590,2762774000.0,520790660.0,29207646000.0,8.909698,0.32962427,88.92483,58.054073,32492915000.0,1.744,0.92588425
198919,90163670000.0,6565403600.0,554822700000.0,44.568188,13.15061,178.72627,120.290115,651560750000.0,1.744,6.348491
198920,11035738000.0,474303170.0,49911180000.0,19.844463,0.3709053,81.94193,49.462868,61422617000.0,1.744,3.4218786
198921,10072161000.0,3591236400.0,26650788000.0,5.190788,6.6373577,132.12634,86.13139,40321060000.0,1.744,3.1449132
198927,172793440.0,236505180.0,158811200.0,0.32259154,0.49945003,65.38616,29.45928,568109760.0,1.744,0.28467616
199423,78444970000.0,6471799300.0,440700140000.0,50.349464,8.888236,151.14824,93.09118,525631900000.0,1.744,1.609324
199424,15679814000.0,986202700.0,78900570000.0,18.645689,1.8923287,106.48779,65.0542,95568750000.0,1.744,2.4301724
199425,3426410800.0,5050765300.0,25496908000.0,4.190177,2.560077,149.24937,82.051506,33991283000.0,1.744,0.9124975
199429,530331520.0,151767790.0,2782372000.0,2.3037996,0.18747817,57.64364,36.800625,3465894000.0,1.744,1.2687881
199958,95111820000.0,8023638000.0,530574100000.0,50.373466,6.538706,168.5886,108.163345,633726570000.0,1.744,3.211991
199959,10387662000.0,2253342000.0,39032615000.0,8.503388,2.545186,115.78557,73.29083,51678695000.0,1.744,1.8797549
199960,7187819500.0,1805648600.0,27659917000.0,6.7279744,2.0520787,108.5068,64.95662,36656920000.0,1.744,2.3074358
199962,548967940.0,221499150.0,2707503900.0,1.9894035,0.25349516,64.10873,41.302822,3477971000.0,1.744,0.9207239
200421,82696820000.0,31914297000.0,660749900000.0,35.661674,20.891596,238.74036,129.66992,775405900000.0,1.744,3.4472744
200797,87617855000.0,18477020000.0,604802450000.0,42.41752,19.313454,254.89111,120.44456,710947500000.0,1.744,0.99815065
200799,1927807600.0,3159317500.0,5024332300.0,1.4324185,2.5378287,123.30531,70.65131,10122947000.0,1.744,0.91715366
201277,77418136000.0,11289686000.0,477330640000.0,41.19256,8.549954,173.94865,103.0582,566061960000.0,1.744,2.4073973
201278,21990265000.0,3681046500.0,143400160000.0,16.981907,4.426107,148.60886,95.04786,169075570000.0,1.744,2.3904598
201281,990928450.0,371713500.0,2310929700.0,1.7647686,0.68192583,67.75431,43.387623,3673571600.0,1.744,1.0765264
201718,61077975000.0,45495730000.0,658801000000.0,35.12711,13.993014,383.51282,137.05472,765482400000.0,1.744,1.0458876
202035,77351140000.0,10215297000.0,518303400000.0,42.239685,7.8874083,177.83836,110.52827,605888700000.0,1.744,3.3371513
202036,13464029000.0,3882336800.0,94315700000.0,13.271867,3.520815,134.93416,84.65894,111669930000.0,1.744,2.3117578
202038,661985860.0,283215500.0,3779252700.0,2.4119241,0.38002247,65.12483,38.40152,4724454000.0,1.744,1.2503575
202491,73908730000.0,24565195000.0,534444540000.0,39.155823,12.135005,230.08238,115.7393,632971300000.0,1.744,2.1648672
202492,2732775200.0,290749470.0,14677331000.0,6.410602,0.4132749,78.20333,49.3125,17700854000.0,1.744,1.6087862
203001,72810170000.0,18499940000.0,520328100000.0,40.81583,11.032483,210.6752,106.08961,611678000000.0,1.744,1.6558132
203002,20363024000.0,4981902300.0,102150990000.0,13.44638,4.6539836,145.20143,86.28016,127507685000.0,1.744,1.3327034
203421,93164980000.0,5969252400.0,485012080000.0,44.158405,12.18309,169.75275,108.86481,584149960000.0,1.744,5.0234947
203422,9534062000.0,3771558700.0,41585844000.0,6.682706,3.2948794,133.0327,80.42729,54899806000.0,1.744,2.245511
203423,6268955600.0,367033660.0,27662186000.0,12.665912,0.3313016,76.98971,44.413,34298178000.0,1.744,1.8492085
203427,390500830.0,298199260.0,2350859300.0,1.7092383,0.25454462,62.380898,38.597176,3039559700.0,1.744,0.77973086
203431,132230980.0,227398930.0,123872730.0,0.2617499,0.5863007,66.98194,33.11807,483502660.0,1.744,0.24846688
203864,71978656000.0,33753803000.0,606290300000.0,34.611423,13.21417,349.58414,131.06706,712151700000.0,1.744,0.93747854
203867,536221980.0,499163780.0,2694345500.0,2.0110755,0.28406218,64.36574,36.322086,3729731000.0,1.744,0.8665337
204184,78570030000.0,11565285000.0,532735330000.0,37.019386,17.239769,190.28629,118.91742,622884500000.0,1.744,4.2182274
204185,18296302000.0,1782531600.0,113708810000.0,18.72066,2.320324,124.68891,75.162796,133791785000.0,1.744,3.5576937
204541,73040495000.0,30339291000.0,698248800000.0,38.37304,10.686305,298.88968,132.25873,801714600000.0,1.744,1.2966883
204846,86175556000.0,18386899000.0,637122300000.0,41.243313,10.891727,213.37389,128.84467,741735800000.0,1.744,1.7616205
204847,5320408000.0,579682200.0,35215700000.0,12.66369,0.53301346,84.19705,48.282604,41115790000.0,1.744,1.0710859
205543,62026290000.0,16210127000.0,497150300000.0,41.05014,9.973858,213.26363,107.79015,575434060000.0,1.744,1.3867007
205544,18175242000.0,1510485800.0,90245140000.0,15.39817,2.7798784,123.96706,75.80568,109933790000.0,1.744,3.2097435
