SubhaloID,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{1/2M_{sub}}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z,$R_{1/2M_*}$
347608,5695910000.0,236133120.0,49790030000.0,14.8437195,0.65830934,90.37361,57.863907,55722070000.0,2.577,2.010128
347657,5895313400.0,294959780.0,49532300000.0,16.38909,0.37535012,86.77355,52.78229,55722574000.0,2.577,2.4689593
347779,6716811300.0,289971200.0,46157337000.0,13.538473,0.4055779,91.96471,57.05082,53164122000.0,2.577,2.588963
347824,6607996400.0,383062300.0,44306050000.0,15.779557,0.39149833,83.92704,48.998005,51297116000.0,2.577,1.6944851
347917,4671034000.0,192524270.0,56070330000.0,15.875008,0.3542016,93.71866,59.762157,60933890000.0,2.577,2.455737
347980,5784581600.0,223222420.0,52110488000.0,16.737429,0.30461603,88.51082,55.13735,58118290000.0,2.577,2.4197462
348039,3445010200.0,162959940.0,31493620000.0,13.053078,0.21299385,76.50238,44.402702,35101590000.0,2.577,1.2959826
348151,5069390000.0,291159600.0,40389767000.0,14.699527,0.2152719,81.89413,47.431824,45751652000.0,2.577,2.6805694
348248,5942036500.0,219954180.0,40725537000.0,14.506252,0.35556278,83.405136,49.329975,46887530000.0,2.577,1.919164
348304,5207722500.0,258812740.0,50725200000.0,15.934967,0.36121187,88.33858,55.112125,56191738000.0,2.577,1.0778357
348415,5600135000.0,363900350.0,53173617000.0,15.257009,0.7951283,96.917274,57.603954,59137647000.0,2.577,1.3368673
348518,6745587000.0,423799840.0,46022124000.0,14.249877,0.5200049,90.01243,52.380554,53191510000.0,2.577,1.8055482
348560,5283075000.0,293598620.0,55332086000.0,16.18978,0.3110529,90.05583,55.86023,60908760000.0,2.577,1.586568
348601,1273978400.0,158371980.0,15182803000.0,6.416003,0.1358976,75.18331,45.836727,16615153000.0,2.577,1.4413359
348685,4852520000.0,295011360.0,55205036000.0,15.88038,0.3257995,91.18239,55.997616,60352570000.0,2.577,2.0811317
348796,5920528000.0,411796770.0,47303045000.0,13.191689,0.6438978,93.64186,55.259396,53635375000.0,2.577,2.1174352
348886,6614077000.0,334813100.0,41841754000.0,13.756149,0.6088453,87.39316,50.267105,48790650000.0,2.577,1.3441322
348946,4963500000.0,224298820.0,41141170000.0,14.779542,0.3646029,83.74387,49.21332,46328970000.0,2.577,1.5751483
348985,5701010400.0,247432820.0,49405256000.0,17.05411,0.30331194,85.702965,53.4307,55353696000.0,2.577,1.7380579
349036,4160183300.0,239798100.0,50907156000.0,14.853487,0.3596847,89.56799,59.252365,55307133000.0,2.577,1.2350458
349087,5232760300.0,339411680.0,54847943000.0,15.176602,0.38247588,92.556465,57.063965,60420112000.0,2.577,1.6964453
349133,5353370000.0,305759400.0,51183034000.0,16.963541,0.3357429,84.93119,52.994495,56842160000.0,2.577,1.063223
349191,5201359400.0,352031260.0,49488290000.0,14.706902,0.35477483,89.781204,54.74526,55042863000.0,2.577,1.4214242
349240,6729946000.0,405451620.0,48512280000.0,14.011634,0.4883591,92.8236,54.44424,55647680000.0,2.577,2.9775355
349270,5053580300.0,507484480.0,53279340000.0,14.881176,0.4989063,93.121826,56.908283,58840400000.0,2.577,0.99490345
349349,5212653000.0,259940370.0,52484375000.0,15.120435,0.26779747,90.881836,56.875477,57956966000.0,2.577,1.1423011
349400,5043630600.0,280108930.0,40824914000.0,12.851349,0.3499868,87.91623,53.05567,46148653000.0,2.577,1.4540606
349456,5500311600.0,387304580.0,52780220000.0,13.476186,0.48747802,97.056625,58.944283,58667835000.0,2.577,1.6598194
349545,5835977700.0,210095090.0,52861440000.0,13.913921,0.53163075,95.91492,61.200966,58907513000.0,2.577,2.2388618
349590,4045054700.0,233595250.0,48928817000.0,14.168886,0.2536454,90.012146,56.047325,53207470000.0,2.577,1.0380846
349660,5073278500.0,295683680.0,47759516000.0,15.339859,0.32320854,86.41886,53.397026,53128475000.0,2.577,1.3754982
349853,6005047000.0,495609860.0,44784300000.0,13.485804,0.53175485,90.80791,51.96308,51284963000.0,2.577,1.7585738
349957,5659209700.0,224766110.0,48337138000.0,15.307941,0.24159712,87.53173,53.794662,54221107000.0,2.577,2.2060955
350002,5981268000.0,263693150.0,42350408000.0,14.406951,0.26337048,85.44651,51.348457,48595366000.0,2.577,6.2264647
350094,5459602400.0,349563650.0,48176505000.0,13.098483,0.38812378,94.38826,56.07971,53985673000.0,2.577,2.2259476
350128,5745475000.0,316799360.0,48378880000.0,14.278054,0.5374227,90.590256,56.863857,54441157000.0,2.577,0.9803017
350176,6165582300.0,189587900.0,45365096000.0,13.052029,0.3310121,93.012024,58.668137,51720266000.0,2.577,3.15085
350220,5178158000.0,265253070.0,42692530000.0,15.312615,0.3143733,82.46434,48.515278,48135940000.0,2.577,1.4998997
350341,5153010000.0,175064290.0,46804832000.0,15.772244,0.1719553,84.64337,53.03672,52132910000.0,2.577,1.1274966
350548,5503670000.0,181105280.0,44369125000.0,17.217583,0.26518056,79.1507,49.558937,50053900000.0,2.577,3.744443
350609,5522768000.0,333959140.0,50926207000.0,16.235834,0.33981812,87.60866,52.89559,56782940000.0,2.577,2.173396
350650,4305921000.0,162469520.0,48787250000.0,17.822582,0.21692877,82.456894,53.370636,53255640000.0,2.577,1.5581433
350708,6130860500.0,211151540.0,44706255000.0,16.77968,0.23734789,82.07026,49.564266,51048270000.0,2.577,2.4327798
350885,5080215000.0,406786660.0,54095626000.0,14.963463,0.42887494,92.56645,57.283096,59582628000.0,2.577,1.538678
350930,5729729500.0,247335600.0,45951336000.0,16.000465,0.24533941,83.82892,51.382236,51928404000.0,2.577,2.5890112
351120,5543188500.0,205601780.0,51317342000.0,14.808682,0.4023892,93.73658,58.57959,57066130000.0,2.577,2.2670155
351163,4854151000.0,330806100.0,41137996000.0,12.5849085,0.39791745,89.06884,51.84885,46322950000.0,2.577,3.2234857
351274,5018781000.0,243728940.0,54637855000.0,14.952723,0.31860012,93.19809,58.507957,59900360000.0,2.577,2.4026778
351322,4964816400.0,265348980.0,55799443000.0,16.95122,0.35343146,90.20112,56.88657,61029610000.0,2.577,2.0481417
351430,6362507300.0,318453400.0,42773750000.0,14.567019,0.4026238,86.4045,49.75131,49454710000.0,2.577,1.2235178
351489,5815573000.0,533731940.0,47770857000.0,12.086813,0.6412075,98.30468,57.658146,54120160000.0,2.577,1.5131539
351521,5588707000.0,191978660.0,34821850000.0,14.082985,0.26790056,79.81514,46.162685,40602530000.0,2.577,1.9829689
351635,6896448000.0,544507100.0,41441100000.0,12.639478,0.42686403,92.440605,52.54099,48882053000.0,2.577,1.7835469
351666,5443451400.0,309164200.0,44582384000.0,14.313717,0.40359452,87.05309,52.421345,50335000000.0,2.577,1.2186025
351712,5392916500.0,379364380.0,48115708000.0,14.887524,0.40883833,89.05614,53.258087,53887990000.0,2.577,0.9834837
351760,5697821700.0,249143460.0,48744145000.0,14.274558,0.31217533,93.55379,59.08449,54691110000.0,2.577,1.7528845
351785,4811204600.0,169787840.0,37364190000.0,16.302374,0.17008987,75.54304,46.203487,42345180000.0,2.577,1.1424025
351860,6786707000.0,339097540.0,44079632000.0,12.893327,0.506509,92.46658,54.46316,51205435000.0,2.577,1.5615848
351904,5803119600.0,140051890.0,45199480000.0,15.18523,0.39173278,86.14078,55.839157,51142656000.0,2.577,2.0924764
352008,5441462000.0,313872900.0,46303900000.0,16.309477,0.30391902,83.92852,48.95585,52059230000.0,2.577,2.066595
352051,5137501700.0,328434340.0,52646363000.0,15.85809,0.24207546,88.8037,54.122704,58112300000.0,2.577,1.0085603
352168,5344553000.0,311833060.0,46728600000.0,13.638324,0.35128263,91.589966,57.799862,52384993000.0,2.577,1.0721858
352220,8421178000.0,211589520.0,25460610000.0,16.317095,0.44672462,67.04663,41.10906,34093378000.0,2.577,2.8140852
352253,6851262500.0,351487580.0,42476093000.0,12.219995,0.4765527,93.701675,53.45344,49678844000.0,2.577,2.3864145
352284,5253535000.0,399609900.0,51580056000.0,14.435784,0.49152195,92.52578,55.290703,57233203000.0,2.577,2.0191517
352329,5055750700.0,369223520.0,43410810000.0,13.582951,0.28592,88.909035,51.602993,48835785000.0,2.577,1.0241451
352726,4380326000.0,426912830.0,56338043000.0,14.572368,0.34881547,95.09142,59.174843,61145280000.0,2.577,1.2918639
352816,5388077000.0,219561920.0,49772786000.0,15.888788,0.32492825,86.77698,55.39549,55380430000.0,2.577,1.4362004
352869,5564017000.0,214082610.0,48082130000.0,14.722067,0.30355006,88.76911,55.016037,53860230000.0,2.577,1.7377788
352991,6070079500.0,355731230.0,45524357000.0,13.353669,0.39768103,91.5521,53.77037,51950170000.0,2.577,1.8558518
353039,4491429000.0,269262370.0,56990530000.0,16.941679,0.27872244,89.6089,55.239834,61751222000.0,2.577,1.249319
353073,5604432000.0,658166850.0,48793150000.0,12.060297,0.64078504,99.89432,56.855583,55055750000.0,2.577,1.4684111
353101,5557328000.0,326434050.0,52245250000.0,16.12464,0.36005002,89.09366,53.90343,58129015000.0,2.577,2.3155124
353133,5405084000.0,286986400.0,50333620000.0,17.177534,0.40892577,85.26421,52.489887,56025686000.0,2.577,1.2265555
353176,5975390700.0,354253440.0,42624926000.0,13.928724,0.42857754,87.11015,50.697132,48954570000.0,2.577,1.5188452
353227,5380181000.0,283606400.0,51237933000.0,13.87224,0.5178636,93.96881,58.367165,56901726000.0,2.577,1.3565775
353279,5143976400.0,242949520.0,48935170000.0,15.915332,0.37583113,85.74145,53.82334,54322100000.0,2.577,1.3389702
353347,4844094000.0,313970940.0,51310985000.0,16.170607,0.36120376,86.902664,52.552803,56469058000.0,2.577,1.2615364
353401,6926521300.0,335071740.0,41645740000.0,14.284628,0.40738887,86.08426,50.43022,48907334000.0,2.577,1.7610097
353419,3666908000.0,140989460.0,27208892000.0,12.311598,0.22392616,73.77375,44.505463,31017974000.0,2.577,1.2278361
353482,3752479000.0,147007920.0,29355114000.0,12.732394,0.21035473,75.094795,46.236202,33254600000.0,2.577,1.1452446
353527,4726202400.0,218751950.0,52671320000.0,17.297285,0.34670457,85.263115,56.196903,57616270000.0,2.577,1.4659606
353642,5842496500.0,234932300.0,42196586000.0,15.286477,0.25100273,85.731926,54.28365,48274014000.0,2.577,1.6776674
353674,6779711500.0,257435140.0,40065340000.0,14.423504,0.32161704,84.257935,49.068707,47102490000.0,2.577,6.390788
353821,5018062000.0,177301380.0,48771820000.0,14.332416,0.3288154,90.06242,57.349155,53967190000.0,2.577,1.834604
354032,4984292000.0,310767200.0,52238900000.0,15.247526,0.40211728,90.30359,55.456608,57533956000.0,2.577,1.844709
354079,4668783000.0,177262980.0,39956894000.0,14.714401,0.29262406,81.015945,49.83311,44802940000.0,2.577,1.3702481
354171,6055135000.0,328980350.0,43837784000.0,13.344883,0.6160014,92.88887,52.824512,50221904000.0,2.577,2.91294
354270,5620234000.0,405118000.0,43564634000.0,13.640603,0.3548537,88.57932,51.199417,49589985000.0,2.577,1.873418
354435,5192882000.0,213858190.0,46002160000.0,15.107455,0.2571899,85.9507,53.466705,51408896000.0,2.577,1.9680266
354480,5933179400.0,381255780.0,46647386000.0,14.1075535,0.5007878,89.95844,53.158382,52961820000.0,2.577,1.6766893
354516,5602070000.0,273365570.0,42569114000.0,13.407752,0.38383415,88.24809,51.093113,48444547000.0,2.577,2.7301426
354562,5485151700.0,148308350.0,45960413000.0,15.192392,0.3143974,85.93717,53.691257,51593870000.0,2.577,3.585935
354621,5017321000.0,230017760.0,44770685000.0,14.578218,0.26830155,86.115555,54.112053,50018030000.0,2.577,0.9918998
354670,4520825300.0,344366100.0,46000340000.0,14.14607,0.41915753,88.24241,53.66092,50865537000.0,2.577,0.90803814
354773,6206045700.0,322942720.0,45037490000.0,13.624064,0.36183515,90.31313,53.38604,51566480000.0,2.577,3.827822
354802,6207878000.0,176974690.0,43914020000.0,12.004044,0.3681328,95.02772,59.58686,50298868000.0,2.577,3.3637881
355014,6262189600.0,257970640.0,43706200000.0,15.815978,0.36634305,82.726715,49.801037,50226364000.0,2.577,1.1299628
355054,5835099600.0,324206750.0,46415065000.0,13.92143,0.45108828,90.29099,55.410835,52574370000.0,2.577,2.5049171
355092,5939273000.0,206131440.0,45831545000.0,11.913204,0.55068904,96.88231,62.2147,51976954000.0,2.577,1.6308619
355184,4631292400.0,517512930.0,51871814000.0,14.621249,0.42934358,94.98128,55.873817,57020625000.0,2.577,1.6640197
355218,4514266600.0,250765280.0,49313595000.0,15.384019,0.26779285,87.09469,55.47348,54078628000.0,2.577,1.1480516
355272,4697249300.0,325943420.0,54227665000.0,14.471644,0.39788988,94.25569,58.634003,59250860000.0,2.577,1.6276556
355300,4887011000.0,421829540.0,50605410000.0,14.920556,0.4161661,90.27066,53.550625,55914254000.0,2.577,1.2544954
355346,5921164300.0,595410100.0,37783450000.0,12.342794,0.48730615,88.009865,50.33062,44300026000.0,2.577,1.2655125
355372,5371916000.0,315506180.0,44415857000.0,14.87188,0.22981325,85.640976,49.515194,50103280000.0,2.577,1.5208064
355432,3982279200.0,243297950.0,56143385000.0,13.237981,0.49377194,101.48017,65.43238,60368966000.0,2.577,1.8864994
355469,4777421300.0,187966530.0,51664910000.0,15.563529,0.20449723,92.560455,56.190105,56630297000.0,2.577,1.9162394
355511,5113947000.0,450411420.0,45835180000.0,14.015444,0.4401861,90.46316,52.783813,51399540000.0,2.577,1.1637396
355640,5627095000.0,207771100.0,41868980000.0,15.318951,0.22928369,83.16316,49.397343,47703850000.0,2.577,3.5634103
355687,6090203600.0,481764030.0,43484320000.0,12.916362,0.5328682,91.33858,55.12198,50056286000.0,2.577,1.0855272
355778,4292080000.0,203667100.0,30605640000.0,12.228511,0.21846743,79.13762,46.513893,35101385000.0,2.577,1.1691073
355934,4988664300.0,285788540.0,51373605000.0,16.01705,0.31251144,87.39234,52.817265,56648057000.0,2.577,1.3838563
355978,6181314000.0,434785860.0,48197833000.0,13.363309,0.439573,93.98455,54.07089,54813938000.0,2.577,1.9592386
356002,5224270000.0,333781100.0,47955984000.0,13.827476,0.29987705,91.26135,55.192238,53514040000.0,2.577,1.7782017
356036,5623920600.0,159422940.0,45440870000.0,16.332144,0.26633233,82.50337,51.51331,51224216000.0,2.577,3.1141856
356139,4461335000.0,218262200.0,50472464000.0,13.939123,0.2980309,93.559975,59.566166,55152060000.0,2.577,1.162794
356368,5687485000.0,206102460.0,38378310000.0,15.674053,0.2627333,78.00175,45.885323,44271900000.0,2.577,1.8838825
356469,4619953700.0,178139300.0,37791620000.0,14.499048,0.28607368,80.16385,48.598446,42589712000.0,2.577,1.7163553
356515,5191930400.0,238092980.0,50728833000.0,16.547934,0.22251928,86.56007,52.783947,56158850000.0,2.577,2.1709673
356568,4204869600.0,248288660.0,45292500000.0,16.266243,0.27487817,81.5023,48.395462,49747170000.0,2.577,1.6627231
356756,4921105400.0,186985810.0,49128923000.0,13.670032,0.25932062,92.645386,61.983635,54237016000.0,2.577,0.9632319
356842,4527953400.0,268103000.0,51781970000.0,14.187043,0.3918659,94.73177,58.318977,56578028000.0,2.577,2.176735
356936,4968447500.0,159595070.0,40766833000.0,18.608212,0.14407825,75.33642,47.693058,45894873000.0,2.577,3.1368983
356991,5386586000.0,275271420.0,48613917000.0,13.80931,0.51324415,93.37872,56.091892,54275780000.0,2.577,2.088747
357043,4103822800.0,331185760.0,47171460000.0,15.915746,0.30465373,84.00817,50.20336,51606467000.0,2.577,1.0590253
357096,5589955000.0,408969020.0,48454656000.0,14.245943,0.59665215,90.945335,54.134483,54453580000.0,2.577,1.4105005
357137,4966050000.0,249584720.0,50491070000.0,15.406299,0.23333256,88.36928,53.558712,55706700000.0,2.577,2.0651755
357200,4907946000.0,330427400.0,39163294000.0,11.892824,0.3741125,90.51808,55.972374,44401664000.0,2.577,1.0377287
357250,4584718000.0,290186050.0,36571947000.0,13.3477745,0.4029553,81.78828,48.21174,41446850000.0,2.577,1.6036643
357290,4024223200.0,417658340.0,54603820000.0,15.013873,0.31496194,93.042305,56.95924,59045708000.0,2.577,1.1105883
357322,4712914400.0,237184580.0,50424370000.0,16.213888,0.24100417,85.94885,53.16558,55374463000.0,2.577,1.3745773
357383,4866717700.0,197066860.0,49876693000.0,13.506639,0.34688762,93.64904,61.67534,54940484000.0,2.577,1.7870525
357419,4968645600.0,186400020.0,48739607000.0,16.989069,0.2558922,84.713,51.957493,53894650000.0,2.577,2.7501285
357451,4942769000.0,209709570.0,37574275000.0,13.444088,0.24232747,83.2361,49.91268,42726752000.0,2.577,1.9849995
357684,5235243000.0,286158980.0,47776756000.0,14.850675,0.38022462,89.69286,55.34746,53298164000.0,2.577,1.6992323
357741,5781576000.0,192925490.0,43716637000.0,15.727441,0.49031484,82.983925,51.262955,49691136000.0,2.577,2.661921
357846,4953068500.0,327726850.0,48808580000.0,14.676288,0.25163722,89.37019,55.700222,54089370000.0,2.577,1.2138093
357922,2792734000.0,155510380.0,42385797000.0,13.33814,0.315591,87.722595,58.056366,45335270000.0,2.577,2.118089
357965,4695168500.0,230674460.0,51628160000.0,15.909359,0.34273764,88.57076,55.011707,56554000000.0,2.577,1.5214618
358005,4052896800.0,225470400.0,55388353000.0,11.570422,0.42217055,106.09124,69.73538,59666720000.0,2.577,1.5652223
358041,5810910000.0,252881630.0,44167205000.0,14.550284,0.22416157,87.3132,53.312096,50230997000.0,2.577,2.218572
358087,6614703600.0,243619090.0,38695027000.0,14.723294,0.38833728,82.2744,49.81156,45553345000.0,2.577,1.679677
358138,5911426000.0,205226500.0,42739720000.0,14.587746,0.30133596,84.97598,51.772594,48856375000.0,2.577,2.2293258
358170,5604215000.0,145599170.0,40187850000.0,15.508822,0.1965617,79.87471,48.62471,45937664000.0,2.577,2.152918
358408,4347174400.0,221912050.0,36538372000.0,14.846462,0.18146718,78.00312,49.144146,41107456000.0,2.577,1.1582704
358539,5420531700.0,368951300.0,47582556000.0,13.877579,0.35119772,91.25739,55.233963,53372035000.0,2.577,1.5696434
358582,4630849000.0,150257760.0,43681698000.0,16.883156,0.1319403,78.89342,49.49077,48462803000.0,2.577,1.7106807
358704,3912083000.0,254057220.0,37538880000.0,12.384437,0.31248358,85.254745,50.912155,41705020000.0,2.577,1.5135924
358755,5485522400.0,480310850.0,45403664000.0,13.2035885,0.34251174,91.54366,53.034523,51369500000.0,2.577,1.6358865
358784,4881679400.0,178898240.0,44455334000.0,17.020916,0.25710872,79.32598,49.310616,49515913000.0,2.577,1.4674042
358837,3305067000.0,159797600.0,37391413000.0,16.659355,0.15144683,73.9788,45.961536,40856280000.0,2.577,1.1996272
358941,4802296000.0,487715600.0,49719697000.0,12.807462,0.35759357,96.94257,56.350056,55009710000.0,2.577,1.7646134
358976,4800735700.0,212242020.0,41902105000.0,15.259874,0.25022662,82.08488,50.731853,46915080000.0,2.577,1.4234265
359045,3681076700.0,209140690.0,54631956000.0,14.572761,0.24453789,92.97505,61.07809,58522173000.0,2.577,1.2813238
359101,5122542000.0,290089820.0,48000000000.0,9.973239,0.72669005,107.592865,69.426895,53412635000.0,2.577,2.317092
359135,4709849600.0,195971780.0,46316600000.0,15.094143,0.19618244,86.38738,54.59895,51222420000.0,2.577,1.1713308
359177,5369882000.0,279066660.0,36174463000.0,14.193555,0.27694124,79.7328,47.084476,41823416000.0,2.577,0.7964976
359258,3409147100.0,145240560.0,39763145000.0,17.582428,0.1822408,74.44458,46.772343,43317535000.0,2.577,2.3349667
359302,4880260000.0,427485340.0,48922923000.0,14.16407,0.46606773,91.30506,55.2445,54230667000.0,2.577,0.96599215
359438,5040656000.0,216295060.0,39195963000.0,14.685402,0.31208906,80.73356,47.340508,44452913000.0,2.577,2.1459458
359498,5019960000.0,153305800.0,43835064000.0,14.88944,0.29666793,84.61118,49.65977,49008330000.0,2.577,5.8413196
359534,4172793300.0,141973940.0,49665253000.0,16.8541,0.21536149,84.07889,55.37539,53980013000.0,2.577,2.0603313
359574,5644618000.0,252330400.0,43237933000.0,15.866417,0.20135982,81.97744,48.069256,49134887000.0,2.577,1.2418176
359702,4882277400.0,338756580.0,48690147000.0,13.175705,0.45567128,93.863396,57.83391,53911183000.0,2.577,1.6374272
359732,5518813000.0,239464380.0,46013050000.0,14.6736355,0.22683458,87.1389,49.87505,51771322000.0,2.577,3.1134577
359782,5338552300.0,357885220.0,45764390000.0,13.664941,0.4372394,90.622536,54.469803,51460830000.0,2.577,1.9430652
359898,5193492000.0,369305200.0,42474730000.0,14.220309,0.4328518,86.98376,50.318134,48037528000.0,2.577,1.7571801
359942,4991997400.0,434330270.0,47618396000.0,11.753441,0.49866748,99.87552,58.26748,53044730000.0,2.577,1.8557469
359973,4212330000.0,247555340.0,42335433000.0,14.569356,0.25776228,83.65804,50.238235,46795317000.0,2.577,1.4483622
360018,4433926700.0,239110220.0,33070844000.0,13.378574,0.31350645,78.57749,45.4148,37743880000.0,2.577,1.4451867
360071,4647436000.0,653734200.0,49221034000.0,12.054972,0.4794682,98.970535,57.58996,54522200000.0,2.577,1.9889692
360094,6039938000.0,268349250.0,38061597000.0,14.694244,0.43958405,80.84228,47.101627,44369883000.0,2.577,1.6708431
360111,4284243200.0,412926500.0,47602065000.0,12.771511,0.41012228,93.86705,58.434708,52299230000.0,2.577,1.0348635
360199,4624373000.0,399276860.0,49793210000.0,14.346511,0.6499032,93.47131,56.065125,54816860000.0,2.577,1.882528
360228,4816843300.0,167653550.0,37795246000.0,16.41919,0.15453498,75.03127,44.74619,42781004000.0,2.577,1.1059577
360298,5584310300.0,368696130.0,44757533000.0,12.732422,0.6558567,93.45455,56.961864,50710536000.0,2.577,2.88016
360329,4036415000.0,301965900.0,50223360000.0,15.844405,0.330325,86.777374,54.26795,54561740000.0,2.577,1.3873788
360417,5151828500.0,468866530.0,45777550000.0,12.902001,0.49610117,93.82532,54.94278,51398246000.0,2.577,1.4765699
360500,5137260500.0,245562380.0,45868302000.0,14.503234,0.20456357,87.243935,51.850384,51251126000.0,2.577,1.8974583
360669,4695663600.0,478870400.0,38266690000.0,12.567991,0.46795738,86.48639,50.17097,43441226000.0,2.577,1.3216535
360812,7429239300.0,226710700.0,28786117000.0,14.135609,0.39773542,74.58493,42.87574,36442067000.0,2.577,1.9748718
360971,6329518600.0,531451940.0,40560833000.0,10.923337,0.58754176,98.54665,55.481537,47421800000.0,2.577,2.0766385
361051,4803872300.0,222857260.0,49415234000.0,11.484195,0.39292875,101.13293,64.5535,54441968000.0,2.577,1.5797577
361095,5240547300.0,185110750.0,45689980000.0,14.078231,0.33686087,89.01868,55.49759,51115640000.0,2.577,1.8121556
361291,3581082000.0,146412640.0,35193917000.0,13.130879,0.25964296,80.07392,50.71723,38921417000.0,2.577,0.879231
361506,5631061500.0,359148220.0,43280134000.0,14.664749,0.5309699,86.64289,51.002117,49270340000.0,2.577,1.533408
361550,5118942700.0,194722860.0,48426070000.0,15.111182,0.38268563,89.009964,54.396225,53739733000.0,2.577,2.5054202
361711,4312617500.0,236282460.0,25992854000.0,11.339133,0.4061951,76.81803,43.247475,30541754000.0,2.577,1.4089576
361739,4636526600.0,224133420.0,46206340000.0,15.191263,0.33289906,86.309296,51.843506,51067000000.0,2.577,2.3690977
361779,5678346000.0,374584860.0,43811017000.0,13.480275,0.44337127,89.27466,50.566704,49863946000.0,2.577,1.7775923
361811,4481861600.0,166840820.0,48408370000.0,13.121585,0.47424415,95.10494,61.348988,53057073000.0,2.577,3.399301
362012,5991932000.0,592219840.0,42320460000.0,11.534745,0.8375937,97.66165,56.35959,48904610000.0,2.577,0.87194735
362038,2600107500.0,174641800.0,33259145000.0,13.415651,0.14028075,76.71456,45.197006,36033896000.0,2.577,1.2020835
362083,5249625000.0,398790240.0,43500196000.0,13.179507,0.43760416,89.84991,52.637074,49148613000.0,2.577,1.896374
362116,4133633500.0,166637380.0,49095350000.0,13.230395,0.3374762,94.29333,63.071884,53395616000.0,2.577,2.7438235
362207,4925276000.0,151556500.0,41432027000.0,16.473667,0.18553177,78.921074,48.21277,46508855000.0,2.577,3.0442314
362251,6290635000.0,362350600.0,34040044000.0,12.21956,0.6056233,84.76678,49.04506,40693027000.0,2.577,1.904665
362290,4296779000.0,229621620.0,20862345000.0,11.264022,0.3834137,69.95342,43.66048,25388745000.0,2.577,2.0970523
362319,5334317600.0,306331460.0,40695140000.0,12.931413,0.3813064,88.66403,53.06283,46335787000.0,2.577,2.1457756
362366,4807346000.0,210812800.0,43891786000.0,13.941299,0.38226807,86.98512,54.19099,48909943000.0,2.577,1.7068013
362402,5283698000.0,256131680.0,44651356000.0,14.693492,0.26652142,86.395134,51.09364,50191184000.0,2.577,1.6313115
362454,4710022000.0,427975500.0,47943283000.0,13.783568,0.43043068,91.07951,53.719162,53081280000.0,2.577,1.15165
362502,4462362000.0,190189250.0,45812945000.0,14.988121,0.23736796,85.52456,53.098293,50465497000.0,2.577,2.0169349
362545,4138678500.0,436260860.0,50153935000.0,14.378094,0.37741295,90.53217,55.34702,54728870000.0,2.577,1.2132655
362629,4545454000.0,153282910.0,33121208000.0,13.671125,0.28798556,77.32266,46.188908,37819945000.0,2.577,2.7120264
362680,4377067500.0,219420640.0,48654303000.0,15.987501,0.3536206,86.48699,52.277817,53250790000.0,2.577,1.9228503
362769,4306036000.0,298146980.0,51144917000.0,14.093892,0.37273234,92.78014,58.273426,55749100000.0,2.577,0.9684947
362812,4420826000.0,233507730.0,49821794000.0,14.489638,0.22805108,90.09901,54.987,54476124000.0,2.577,1.418961
362925,4502950000.0,157059970.0,41607627000.0,14.854172,0.19734308,81.8809,51.882133,46267634000.0,2.577,2.784089
363024,5364903000.0,282154850.0,45872840000.0,13.884268,0.29441467,90.41251,52.387043,51519898000.0,2.577,2.3668506
363054,4929010700.0,205654020.0,37260280000.0,14.014403,0.25740826,80.70121,48.128696,42394948000.0,2.577,1.2768242
363252,4531660000.0,189685550.0,37537520000.0,15.299196,0.16584034,77.216286,47.79537,42258866000.0,2.577,1.1724681
363450,4493305000.0,225311950.0,47845730000.0,15.720638,0.25854445,85.25981,52.843613,52564350000.0,2.577,1.7269224
363500,4392896000.0,393625300.0,49843573000.0,14.7789135,0.39103356,90.55608,55.79238,54630097000.0,2.577,0.96640027
363541,4564842500.0,279666750.0,46388294000.0,15.985882,0.23705147,84.15679,50.969097,51232805000.0,2.577,2.2075932
363718,4684343300.0,210454820.0,49118030000.0,14.999578,0.3179053,88.328156,55.135826,54012830000.0,2.577,2.8539276
363831,5659465000.0,342100030.0,42684363000.0,14.401081,0.33926356,85.85698,50.890423,48685933000.0,2.577,0.9605159
363871,4303872500.0,148134960.0,41664340000.0,14.971034,0.13250922,83.53465,52.6476,46116348000.0,2.577,1.9577458
363970,3796811000.0,332565470.0,28665872000.0,10.029841,0.33880857,84.32553,46.490463,32795249000.0,2.577,1.3982869
364100,3921419000.0,367497800.0,50359480000.0,13.1621,0.27415058,94.53514,58.587967,54648398000.0,2.577,1.4822717
364139,4679276500.0,386791940.0,46806196000.0,12.588902,0.31731957,94.36907,58.00743,51872260000.0,2.577,1.8743026
364158,5945044000.0,156400850.0,40611650000.0,15.702266,0.23443894,80.99377,49.188442,46713094000.0,2.577,1.5361673
364262,4693211000.0,359123900.0,39626568000.0,12.713883,0.37131718,86.98116,51.20102,44678906000.0,2.577,0.8226418
364300,5362356000.0,201624060.0,36380467000.0,14.831218,0.29058275,78.019005,45.806023,41944445000.0,2.577,1.3750049
364353,4699493400.0,294376830.0,48217346000.0,14.534819,0.29815596,89.11746,54.30345,53211214000.0,2.577,1.6980661
364431,4987709400.0,211047400.0,46458170000.0,13.046777,0.5198618,92.37138,58.803024,51656930000.0,2.577,1.6919302
