SubhaloID,"$M_{gas},M_{\odot}$","$M_{stellar},M_{\odot}$","$M_{DM},M_{\odot}$",$R_{1/2M_{sub}}$(kpc),SFR($M_{\odot}/yr$),$V_{max}$(km/s),$\sigma_v$(km/s),M,z,$R_{1/2M_*}$
400481,6187198000.0,490160860.0,49327210000.0,14.945566,0.42773536,89.904,52.40339,56004567000.0,2.208,2.0323958
400515,5386700300.0,296055420.0,45692250000.0,13.886225,0.4403656,89.72708,55.77976,51375000000.0,2.208,1.9264076
400562,3709283300.0,296428480.0,31289434000.0,13.36371,0.2223378,76.98574,42.741924,35295146000.0,2.208,1.4037353
400621,4720600000.0,309800900.0,59490220000.0,13.432818,0.31328553,101.75615,65.94134,64520620000.0,2.208,1.3214117
400673,5981759500.0,153374830.0,45469460000.0,22.2302,0.10947285,71.244255,46.28717,51604595000.0,2.208,1.4556266
400738,6387473000.0,157214110.0,38949122000.0,19.108072,0.12218976,72.24916,44.52795,45493810000.0,2.208,1.9323127
400871,6252164600.0,512246100.0,52279740000.0,14.895551,0.448376,92.560074,53.514664,59044147000.0,2.208,1.6139721
400913,2893351000.0,224669310.0,33281378000.0,14.265354,0.14049603,75.97747,43.122612,36399400000.0,2.208,0.9141458
400914,1472056200.0,160368320.0,17078101000.0,8.330456,0.16128518,69.760666,43.36744,18710528000.0,2.208,1.3054525
400960,4772683300.0,246111490.0,45084230000.0,17.47049,0.17411387,78.620346,49.906887,50103020000.0,2.208,1.0685695
401066,5316914700.0,515591330.0,54965916000.0,14.967924,0.31632152,93.54155,55.53781,60798420000.0,2.208,1.8701856
401237,6016873500.0,398556930.0,54238100000.0,17.314625,0.34085894,90.088135,52.252617,60653530000.0,2.208,2.648545
401276,5148480000.0,262705570.0,53927290000.0,18.428448,0.27390417,83.37993,53.574776,59338470000.0,2.208,1.587877
401437,8308525000.0,618923400.0,39479100000.0,13.863462,0.5862841,87.66998,49.75934,48406550000.0,2.208,2.239908
401474,5723426000.0,292383000.0,50861326000.0,16.71562,0.19497344,85.58265,51.745373,56877134000.0,2.208,2.2292943
401577,5649863000.0,287681500.0,52877324000.0,14.804581,0.40887588,93.59782,57.385185,58814865000.0,2.208,1.3583621
401711,3613301800.0,203499520.0,33299532000.0,13.656841,0.12941024,76.59261,44.146477,37116334000.0,2.208,1.8960432
401779,5907328000.0,250702620.0,42796892000.0,13.57419,0.58532786,88.51277,55.936245,48954920000.0,2.208,2.1674497
401815,5496809000.0,495639520.0,54657820000.0,15.8192005,0.37620667,92.74694,55.281586,60650267000.0,2.208,0.9694239
402124,6439276000.0,204003660.0,43221144000.0,17.04856,0.40262336,79.54512,47.457325,49864425000.0,2.208,1.9928217
402208,5395524600.0,419225200.0,55968690000.0,16.696014,0.25804478,89.50276,52.268394,61783437000.0,2.208,2.0294175
402243,4630717400.0,146924770.0,38778060000.0,19.187872,0.1289517,71.99534,43.365925,43555705000.0,2.208,1.486137
402312,5634197500.0,323972960.0,50235154000.0,17.678478,0.33987835,83.19928,50.45421,56193323000.0,2.208,1.5023512
402358,5002014000.0,131461300.0,38585676000.0,22.689993,0.12859401,65.749664,39.906067,43719150000.0,2.208,1.3112233
402434,6226858500.0,362307520.0,50738364000.0,15.631774,0.37030286,89.57666,52.46637,57327520000.0,2.208,2.0832045
402540,5221469700.0,344137400.0,56380236000.0,17.330383,0.4579188,87.72173,53.200882,61945850000.0,2.208,1.7253618
402575,6291214000.0,175534130.0,35214340000.0,16.348774,0.25465655,75.85347,45.218437,41681090000.0,2.208,2.1025314
402634,5972844500.0,418811620.0,47774945000.0,15.274623,0.38951567,87.48333,50.366108,54166600000.0,2.208,3.9589732
402660,4213737000.0,222829710.0,48402928000.0,17.903587,0.2613585,80.791466,49.024788,52839494000.0,2.208,1.6831414
402708,6369587700.0,250917870.0,45964042000.0,13.709514,0.5239762,91.03368,55.417362,52584550000.0,2.208,1.989688
402755,4846056400.0,336605150.0,58209747000.0,18.154476,0.19503027,86.67902,53.354504,63392403000.0,2.208,1.3107086
402801,6898209300.0,331045920.0,43379958000.0,14.539545,0.35228473,86.59789,49.743435,50609213000.0,2.208,2.5383441
402866,3240819500.0,153706050.0,40465093000.0,19.107767,0.060340274,70.48193,44.260643,43859610000.0,2.208,1.4227369
402923,6590605300.0,422809860.0,40492770000.0,14.370542,0.3173222,84.36293,48.06483,47506186000.0,2.208,1.5061219
402978,5773242000.0,321938800.0,53044756000.0,16.342928,0.2730519,88.32536,53.1503,59139930000.0,2.208,2.1060936
403189,6334841000.0,468954300.0,46633770000.0,14.254552,0.41219395,90.453224,52.524357,53437563000.0,2.208,2.4569886
403230,4445174000.0,327404900.0,56266800000.0,17.032068,0.2048383,89.72609,53.20655,61040697000.0,2.208,2.1935878
403270,5638818300.0,536821600.0,51053260000.0,13.268252,0.52998877,96.33447,56.59607,57228902000.0,2.208,1.4387263
403368,5428055000.0,392021150.0,43144913000.0,15.522839,0.24822803,82.380775,47.7478,48966540000.0,2.208,2.2784846
403408,4340599300.0,183144130.0,56859400000.0,15.865436,0.18722337,91.37918,60.730934,61383143000.0,2.208,2.608211
403517,3991886800.0,163939800.0,23262663000.0,10.613026,0.1710622,74.66521,42.156822,27419957000.0,2.208,1.8716193
403580,5625018400.0,407847230.0,52137714000.0,16.258913,0.29976958,88.01389,52.990597,58170577000.0,2.208,1.1510166
403692,5947886600.0,230186220.0,45460840000.0,16.831549,0.26463196,82.068634,49.112434,51638907000.0,2.208,1.0787464
403957,4481441300.0,220361460.0,47769047000.0,17.763393,0.11722969,80.9493,51.979034,52470850000.0,2.208,1.0116568
404007,4552940500.0,129915370.0,47929670000.0,16.14977,0.1448512,86.71505,56.342804,52612526000.0,2.208,2.6874225
404056,4551800300.0,156240340.0,44788384000.0,16.521965,0.12291106,83.34441,51.52126,49496430000.0,2.208,1.1199456
404107,5126814700.0,255647790.0,51350010000.0,15.958027,0.28890696,87.5688,53.64522,56732470000.0,2.208,1.6679415
404153,6170648600.0,485350500.0,47611597000.0,12.610885,0.48258916,96.28171,56.845966,54267593000.0,2.208,1.3670336
404243,4098328000.0,191877310.0,49463330000.0,17.87272,0.18584903,80.76333,49.15476,53753537000.0,2.208,1.7137696
404313,5413756000.0,502951400.0,49825423000.0,13.776614,0.33881104,93.53684,54.635,55742130000.0,2.208,1.5301561
404338,5922654000.0,446830300.0,49622143000.0,14.312995,0.37251222,91.79739,53.805923,55991630000.0,2.208,1.4369681
404445,5292881000.0,284348220.0,53246670000.0,16.794386,0.35156006,87.75822,53.966503,58823893000.0,2.208,2.08013
404497,5683293000.0,250010510.0,46656004000.0,16.470774,0.2284086,82.928566,49.67849,52589310000.0,2.208,1.4637097
404654,5701764000.0,254890400.0,49476040000.0,13.049617,0.5578654,95.5981,62.13047,55432690000.0,2.208,1.9212464
404695,5640553500.0,211159940.0,50818220000.0,16.164316,0.26024655,86.950905,52.381332,56669934000.0,2.208,1.725716
404736,5249833000.0,159921090.0,46800753000.0,17.64514,0.1405559,81.115814,50.176098,52210504000.0,2.208,2.2204306
404786,4600302000.0,641405100.0,54320690000.0,14.891092,0.38835308,96.61719,55.456318,59562394000.0,2.208,1.4859948
404872,4076285000.0,174948430.0,39042597000.0,17.434675,0.22985432,76.08254,46.414318,43293827000.0,2.208,1.379332
404920,4561181000.0,538078850.0,57020023000.0,16.524633,0.34890935,90.83245,53.39798,62119280000.0,2.208,1.2504128
404955,4426170400.0,389200830.0,53837447000.0,16.761692,0.234882,86.81863,55.487316,58652815000.0,2.208,0.8521526
405022,7076243000.0,289920260.0,33999206000.0,14.158037,0.31774127,79.68031,45.983658,41365370000.0,2.208,1.3842496
405084,5378036000.0,223612780.0,49687030000.0,18.368652,0.2658999,81.92137,49.989357,55288676000.0,2.208,2.4289184
405133,5099543600.0,334430460.0,53383246000.0,16.815245,0.23663342,86.753815,51.989765,58817217000.0,2.208,1.3738946
405172,6209778700.0,169027980.0,48817197000.0,16.920755,0.22113475,86.75494,52.020344,55196000000.0,2.208,4.009816
405216,5097294300.0,310038180.0,42406220000.0,14.673238,0.30778682,83.753685,48.571465,47813550000.0,2.208,1.25483
405316,4580948000.0,184156510.0,49790030000.0,17.668022,0.29926372,83.005905,53.497448,54555136000.0,2.208,2.3263295
405500,5700105700.0,477934270.0,49867170000.0,14.104911,0.45957723,93.790405,53.006866,56045210000.0,2.208,1.5220184
405533,4924472000.0,155747360.0,39198687000.0,16.168364,0.20725036,76.90608,47.906467,44278903000.0,2.208,1.2512282
405591,5469635000.0,247245490.0,43739780000.0,16.25608,0.22659966,83.255745,48.695107,49456656000.0,2.208,2.3838348
405653,6615560000.0,466794200.0,42615850000.0,14.707091,0.45346245,85.447205,49.54731,49698200000.0,2.208,1.9191413
405753,3361567000.0,213192000.0,37778006000.0,14.494903,0.13073449,78.80684,46.787918,41352765000.0,2.208,1.0309929
405877,6199618600.0,338657760.0,37161366000.0,15.535942,0.4124891,77.79273,44.84151,43699642000.0,2.208,1.009729
405929,5036685300.0,569079700.0,54031650000.0,14.0127535,0.44459692,96.397385,58.81659,59637416000.0,2.208,1.3906358
405961,4598609400.0,232853870.0,56702857000.0,16.148048,0.21442857,92.06727,59.556652,61534314000.0,2.208,1.1958928
405991,5438542300.0,285675360.0,49322220000.0,16.249493,0.25441447,85.42351,54.482742,55046440000.0,2.208,1.2251508
406050,7104675000.0,370980380.0,41645285000.0,15.438632,0.32968223,83.05512,48.547043,49120940000.0,2.208,2.142942
406101,4376192500.0,379268100.0,51618173000.0,14.513549,0.2048966,92.293396,53.280014,56373633000.0,2.208,2.4139452
406149,4902112000.0,300810140.0,51244740000.0,17.277561,0.2646947,84.04248,51.969616,56447664000.0,2.208,1.7978456
406206,6123882000.0,163076510.0,38944588000.0,16.092375,0.30356386,77.85583,47.35782,45231546000.0,2.208,3.2249587
406268,7000694000.0,472056740.0,43612730000.0,13.186192,0.3869904,91.476494,52.232094,51085476000.0,2.208,3.0711374
406363,4889022500.0,197938700.0,55701434000.0,17.88065,0.2854741,87.48145,54.142048,60788396000.0,2.208,2.2863104
406398,5560295000.0,181763070.0,49465602000.0,14.534386,0.58809614,92.07833,57.06077,55207657000.0,2.208,2.6786406
406489,5368744000.0,592888400.0,52409504000.0,13.039331,0.49734542,100.05721,57.45131,58371138000.0,2.208,1.9524611
406507,5658766300.0,289699700.0,45171347000.0,15.949177,0.24607764,84.89861,50.510704,51119810000.0,2.208,2.0486343
406534,5024342000.0,395752670.0,55636550000.0,15.961288,0.29570097,91.05544,54.069035,61056647000.0,2.208,1.4492449
406559,5954387000.0,372250850.0,45836993000.0,14.129385,0.3180509,89.485916,52.888737,52163630000.0,2.208,1.6066115
406664,4921194500.0,470106400.0,33545003000.0,11.2500725,0.57419646,87.19826,50.69761,38936306000.0,2.208,1.2316575
406690,5213467600.0,230009810.0,46811644000.0,15.446594,0.31756523,87.110504,53.908924,52255117000.0,2.208,1.0448558
406736,5932843000.0,603588700.0,48989622000.0,14.67554,0.5950447,90.5149,51.924408,55526056000.0,2.208,1.2176745
406772,4993336300.0,302141200.0,52719870000.0,13.2893715,0.38400757,97.7103,62.131718,58015347000.0,2.208,1.548283
406806,5741325000.0,341997820.0,47560778000.0,15.201031,0.18836033,87.14777,53.026314,53644100000.0,2.208,1.5505754
406849,4706084000.0,528507940.0,53134143000.0,15.4730425,0.41206443,91.01006,53.225845,58368733000.0,2.208,1.2554322
406896,5489480000.0,288945800.0,46900572000.0,14.667519,0.28606048,88.49362,54.049442,52679000000.0,2.208,1.4765826
406934,4761513500.0,226204900.0,52995748000.0,16.293888,0.23618352,87.82656,56.08116,57983463000.0,2.208,1.4616985
406993,6771266600.0,345550880.0,39637914000.0,15.5264435,0.27280477,81.47517,46.76801,46754726000.0,2.208,1.1393119
407047,4693470700.0,177466400.0,52277465000.0,14.8749485,0.1874351,96.77998,59.040012,57148404000.0,2.208,3.7192867
407086,4137844500.0,246270900.0,52311044000.0,17.305922,0.15163556,84.52133,53.282387,56695160000.0,2.208,1.1532073
407139,6114921500.0,589198600.0,48176964000.0,12.452246,0.62412715,97.52526,56.32607,54881080000.0,2.208,2.1193666
407152,5013426000.0,213371760.0,46972720000.0,16.603622,0.15112028,82.83028,50.659985,52199520000.0,2.208,2.2068279
407203,4718456300.0,237608880.0,52718506000.0,18.28592,0.15693618,82.615875,52.553234,57674576000.0,2.208,1.6833057
407251,5620898300.0,285671680.0,50797800000.0,16.441946,0.25083107,86.66606,52.826035,56704373000.0,2.208,2.203067
407282,6170067000.0,215232720.0,36086895000.0,14.766769,0.3859003,78.831665,47.776005,42472194000.0,2.208,2.162016
407388,4953623600.0,311649860.0,51021046000.0,15.109555,0.2552838,90.64098,57.75262,56286314000.0,2.208,1.8217795
407427,3570616000.0,183666460.0,33059955000.0,13.767764,0.21235353,76.40445,45.30788,36814234000.0,2.208,1.3156472
407476,4739430400.0,305688700.0,56568095000.0,17.578102,0.26884142,87.19441,53.55583,61613210000.0,2.208,1.5781306
407514,4820705000.0,222334930.0,49589928000.0,16.216578,0.28030324,85.857735,52.622475,54632970000.0,2.208,1.2164799
407580,4319933000.0,151544660.0,38344733000.0,19.216164,0.25871903,70.65041,45.176178,42816210000.0,2.208,1.5851384
407621,4988218400.0,323032100.0,51718000000.0,15.910864,0.2908816,88.586,53.58272,57029247000.0,2.208,1.5898653
407668,3592980000.0,161792770.0,25620328000.0,13.938113,0.14123425,68.0867,38.927444,29375100000.0,2.208,1.4576288
407706,4610599000.0,170474480.0,54766264000.0,18.56345,0.13486652,85.36106,53.012352,59547340000.0,2.208,2.4837441
407735,6281130500.0,788139840.0,46181843000.0,12.657867,0.7447992,97.05678,55.602966,53251110000.0,2.208,1.1531047
407761,4941866500.0,155625540.0,49102606000.0,19.481554,0.10607467,78.67294,50.044147,54201442000.0,2.208,2.0932214
407795,5252744000.0,268674240.0,48900235000.0,17.41373,0.20773095,82.06976,51.940804,54421656000.0,2.208,1.2882533
407840,5994087000.0,263262300.0,46780785000.0,16.578712,0.2704216,84.18015,50.01606,53038133000.0,2.208,1.7153603
407961,6097852000.0,184515710.0,35603200000.0,17.179811,0.18966226,72.433655,44.283516,41885570000.0,2.208,2.5626495
408015,6247368000.0,364325060.0,41311326000.0,13.62753,0.29369143,87.12671,51.2544,47923024000.0,2.208,2.2300246
408055,5518050300.0,178668770.0,31507687000.0,17.255886,0.19349393,68.337036,39.4325,37204402000.0,2.208,2.6436517
408126,5115313000.0,320248480.0,51425333000.0,15.224621,0.30680138,89.77997,53.535633,56860893000.0,2.208,2.1170363
408178,4269502000.0,187996000.0,33250525000.0,12.38307,0.2706841,81.3419,46.93185,37708026000.0,2.208,1.8167303
408228,5002949600.0,208963920.0,49176564000.0,17.464237,0.2344741,83.44049,49.00645,54388480000.0,2.208,2.1966586
408277,4463127600.0,235877340.0,44887302000.0,16.669994,0.16046399,80.66015,47.537975,49586307000.0,2.208,1.5548419
408329,5085918700.0,549528100.0,51529240000.0,13.934929,0.55023336,93.99965,56.674606,57164685000.0,2.208,1.5283419
408427,5462903000.0,301559170.0,45302480000.0,15.282914,0.2254306,86.21676,49.32224,51066937000.0,2.208,1.6153775
408457,3819330800.0,279735520.0,59018772000.0,16.197914,0.30630195,92.0308,58.718845,63117836000.0,2.208,1.4563875
408566,6475401700.0,670088300.0,44403155000.0,12.181286,0.37254632,98.03426,54.55198,51548643000.0,2.208,2.3853512
408629,5595970600.0,178695790.0,43502470000.0,17.425936,0.21471722,80.51539,51.938095,49277133000.0,2.208,1.8642864
408685,5567817700.0,252271740.0,50893990000.0,16.500113,0.20555927,87.59349,52.247044,56714084000.0,2.208,2.4386227
408724,5501213000.0,155433000.0,40672907000.0,16.169392,0.30721194,78.52955,47.745792,46329553000.0,2.208,2.1950538
408827,5637016600.0,155681070.0,46876980000.0,19.380083,0.24321672,78.157135,47.460716,52669673000.0,2.208,4.344356
408871,5051669000.0,553700400.0,50951170000.0,13.966835,0.48140237,93.81825,56.06504,56556540000.0,2.208,1.1967918
408967,5141486600.0,296369660.0,51425333000.0,15.976306,0.20873208,87.53413,54.02917,56863190000.0,2.208,2.3662355
409065,5439208400.0,513046270.0,49226932000.0,14.951698,0.37633452,89.93567,53.207443,55179186000.0,2.208,1.387262
409142,4983016400.0,233232780.0,47902446000.0,16.79702,0.23241247,82.620834,51.132305,53118693000.0,2.208,1.1097474
409205,4553073700.0,147518430.0,44742554000.0,18.755594,0.22043958,76.50128,51.54441,49443148000.0,2.208,1.9871216
409242,5363783700.0,401866400.0,51433950000.0,15.306097,0.35887924,91.49325,54.919968,57199600000.0,2.208,1.2119211
409282,3918022700.0,213586460.0,33547730000.0,13.737941,0.12881924,77.137505,43.983555,37679340000.0,2.208,1.4733912
409330,5165402600.0,405764480.0,51837784000.0,15.844395,0.47896776,88.71033,54.409763,57408954000.0,2.208,1.1309321
409368,4355928000.0,244467400.0,55318024000.0,17.906197,0.13982528,85.64509,55.163742,59918420000.0,2.208,1.2687228
409416,4452835300.0,114652344.0,53183144000.0,12.74375,0.21451274,99.71772,65.56393,57750630000.0,2.208,5.649115
409459,5004287500.0,203330940.0,49206510000.0,16.109276,0.13551193,85.87185,52.148514,54414130000.0,2.208,1.9911216
409552,4757287000.0,323242530.0,48641597000.0,16.494736,0.1797153,84.4955,49.745827,53722124000.0,2.208,1.052922
409597,2636520400.0,213385010.0,33064034000.0,13.085062,0.20254149,78.67464,47.397438,35913940000.0,2.208,0.8417388
409710,7418407000.0,315972740.0,35123140000.0,13.257802,0.29375875,83.83906,46.99343,42857517000.0,2.208,1.8509637
409887,4963832000.0,245458980.0,40877543000.0,16.500181,0.2124671,77.97853,48.318005,46086836000.0,2.208,1.0447321
409953,5034052000.0,166578340.0,40304013000.0,14.15506,0.21583042,83.2959,50.202503,45504640000.0,2.208,2.1604826
410013,5279343000.0,270523740.0,49137540000.0,13.658717,0.2730768,92.84957,57.551575,54687412000.0,2.208,2.5624285
410094,5500096000.0,405135260.0,46325674000.0,14.1618395,0.34542733,89.084175,51.404205,52230906000.0,2.208,1.8510561
410126,5484242400.0,200581710.0,45798425000.0,15.5998535,0.2692495,84.46726,53.7061,51483250000.0,2.208,1.5453359
410184,4858107000.0,322420300.0,33813627000.0,12.249357,0.4752901,83.34698,49.978767,38994150000.0,2.208,1.3252736
410214,6193614000.0,556161540.0,44839657000.0,13.11727,0.7070943,92.381065,54.18962,51589435000.0,2.208,1.1664492
410300,6432262000.0,215341010.0,42344964000.0,16.468145,0.17487448,80.10878,46.41913,48992567000.0,2.208,1.9913313
410353,4369644000.0,156899310.0,45174977000.0,16.48566,0.17333172,80.576996,50.977283,49701520000.0,2.208,1.9651296
410434,6285048300.0,339575040.0,38295730000.0,13.781691,0.34053954,83.76504,48.192654,44920353000.0,2.208,1.8882027
410555,5757179000.0,375188500.0,48362545000.0,14.792138,0.39808348,89.31946,52.92338,54494910000.0,2.208,1.4101661
410585,2411527000.0,267773100.0,34887640000.0,11.988455,0.18175432,82.14697,48.43971,37566943000.0,2.208,1.0992552
410670,2521947400.0,153498420.0,33821336000.0,15.036005,0.14260839,72.350105,46.003925,36496785000.0,2.208,0.67811126
410864,5568063000.0,268714300.0,46565708000.0,17.01797,0.31896994,81.8113,49.229546,52402487000.0,2.208,1.5321591
410973,5830923300.0,214631000.0,46885147000.0,16.631884,0.1825012,82.77614,50.670643,52930703000.0,2.208,2.2662284
411027,4581261300.0,229577840.0,47981855000.0,19.355871,0.19371253,76.65668,49.519066,52792693000.0,2.208,1.6488278
411070,5494665000.0,494159550.0,45584257000.0,12.866846,0.43941733,93.27488,53.46359,51573084000.0,2.208,2.1298862
411097,5884253000.0,256460700.0,41039080000.0,17.344177,0.39079174,77.59739,47.77431,47179796000.0,2.208,2.0974958
411216,5302252500.0,319364380.0,48655213000.0,15.507335,0.37801498,86.84202,52.744804,54276825000.0,2.208,1.3539053
411251,5403398700.0,307560200.0,50794172000.0,16.023499,0.2932237,87.2372,52.31537,56505130000.0,2.208,2.0814679
411286,4557225000.0,198021000.0,43369070000.0,12.861464,0.2758547,89.84471,57.959827,48124314000.0,2.208,1.5508353
411340,5768328700.0,320052300.0,42261470000.0,13.402473,0.2128875,88.24177,51.91752,48349850000.0,2.208,2.3738163
411376,4170436000.0,174220660.0,45697237000.0,18.49013,0.20568386,76.89378,49.356537,50041897000.0,2.208,1.3442069
411423,5542156300.0,305338750.0,41391640000.0,15.817333,0.32305738,80.18449,48.564865,47239135000.0,2.208,1.2411191
411559,4970200000.0,235744830.0,50954342000.0,17.501196,0.16778545,83.13871,51.14119,56160290000.0,2.208,2.5646958
411591,4752584700.0,544909100.0,52560605000.0,14.915047,0.24908778,91.51137,55.762074,57858097000.0,2.208,1.1385885
411707,3583576300.0,186296400.0,44298340000.0,19.181095,0.21163808,73.62338,49.221554,48068215000.0,2.208,0.8501282
411885,5092062700.0,562166850.0,47179174000.0,13.173351,0.5356489,92.92411,54.71231,52833400000.0,2.208,1.5769476
411917,4912519700.0,393489470.0,47357043000.0,15.687312,0.40046588,87.92005,53.132637,52663054000.0,2.208,0.8046381
411961,4561818600.0,257905520.0,38674610000.0,16.817093,0.100163974,76.61458,44.626556,43495730000.0,2.208,1.144303
412016,5688558000.0,554110700.0,46951850000.0,13.898431,0.5409674,91.17675,53.031376,53194520000.0,2.208,1.6780384
412043,4119616800.0,191996100.0,45995803000.0,17.681028,0.18196456,78.72828,47.206635,50307416000.0,2.208,3.890009
412090,4746464000.0,235078100.0,46141460000.0,14.19042,0.1731165,88.84169,54.291645,51122995000.0,2.208,1.4014113
412222,5524031500.0,268118340.0,40068514000.0,13.268775,0.3013431,86.24,50.03881,45860667000.0,2.208,1.807735
412262,4533013500.0,169152500.0,42206570000.0,16.988512,0.15250324,77.14225,47.099068,46908735000.0,2.208,2.0335557
412332,4470616600.0,416312400.0,48312177000.0,15.320116,0.35975847,86.956154,50.348156,53199106000.0,2.208,1.2046627
412387,5194522000.0,144835280.0,43811017000.0,17.691183,0.19870697,78.86325,48.50752,49150374000.0,2.208,1.6658415
412585,5714116600.0,428386720.0,43676710000.0,14.728701,0.42376733,86.49128,50.548424,49819210000.0,2.208,1.5199635
412629,2602154800.0,235263630.0,30371504000.0,13.027705,0.12726349,74.5202,42.761192,33208924000.0,2.208,1.1072097
412670,4538309000.0,335758560.0,49224210000.0,15.737157,0.27448386,87.04896,53.522884,54098280000.0,2.208,0.82795215
412790,4161057000.0,335974620.0,33064489000.0,12.539959,0.25720224,81.72905,46.729973,37561520000.0,2.208,2.3724787
412818,5081713000.0,493743940.0,50201125000.0,13.564715,0.28759634,96.18163,54.567112,55776584000.0,2.208,2.640538
412847,5041735000.0,152793780.0,43555103000.0,17.546192,0.102965765,78.944984,50.393158,48749634000.0,2.208,2.537062
412883,4973243000.0,295864860.0,47527200000.0,15.716074,0.19055483,86.033165,55.094517,52796305000.0,2.208,1.3052366
412912,4510266400.0,176396500.0,34540980000.0,16.302391,0.21231493,74.52667,45.116104,39227640000.0,2.208,1.2807186
413017,4570993700.0,159216180.0,25229652000.0,12.226296,0.17426482,72.61491,40.547375,29959864000.0,2.208,1.7478889
413056,3083649000.0,307256420.0,32274973000.0,12.712481,0.23074931,78.72505,44.61502,35665880000.0,2.208,0.93925947
413122,7276815400.0,362288600.0,36213486000.0,13.773062,0.43801576,82.91817,47.226646,43852595000.0,2.208,2.1219454
413159,3607193000.0,225129010.0,46309798000.0,12.574024,0.27157947,92.73757,60.25857,50142118000.0,2.208,1.0082065
413251,5277608400.0,342445860.0,43955306000.0,14.052228,0.54798764,87.14285,52.437138,49575360000.0,2.208,1.4085225
413293,4008984300.0,191677250.0,37095117000.0,14.6915865,0.18487053,77.87342,47.489315,41295780000.0,2.208,1.5275285
413340,4188330000.0,332407700.0,38007600000.0,12.734765,0.28795642,84.93325,48.498974,42528338000.0,2.208,2.0471761
413385,4334904300.0,210375900.0,47615680000.0,13.825619,0.2662841,90.18288,59.810173,52160960000.0,2.208,2.964191
413423,6269474300.0,224719540.0,35274230000.0,15.355643,0.41967967,77.087296,44.743893,41768423000.0,2.208,1.3024378
413467,5342139000.0,249508740.0,44570587000.0,18.19667,0.26865867,77.22854,47.459976,50162233000.0,2.208,1.527323
413526,4310273000.0,318672860.0,50172990000.0,16.34511,0.20414835,85.55582,52.060623,54801936000.0,2.208,1.3722086
413574,5261062000.0,200929980.0,45170440000.0,17.827423,0.24584155,78.18409,46.969776,50632434000.0,2.208,2.5003242
413623,4596025300.0,126149256.0,22982246000.0,12.3608465,0.297562,69.89492,44.97895,27705604000.0,2.208,6.2061586
413828,5001659400.0,399399500.0,48570360000.0,15.281079,0.28477865,87.78501,50.474007,53971423000.0,2.208,2.491382
414281,4429619000.0,309673730.0,52448530000.0,17.455778,0.33042926,83.972725,51.01732,57187824000.0,2.208,1.1903694
414312,4152502300.0,275606660.0,45161820000.0,15.820875,0.19980761,82.678345,48.44079,49589928000.0,2.208,1.7058727
414357,5931338000.0,164960060.0,27055528000.0,17.221113,0.0803049,64.7772,37.742188,33153176000.0,2.208,3.8678322
414413,4043667700.0,340250620.0,20594180000.0,10.039843,0.18372837,74.603645,41.31866,24978100000.0,2.208,1.5545028
414456,5220437000.0,510833950.0,48138846000.0,14.97187,0.3507801,88.55787,52.206177,53870117000.0,2.208,1.1378837
414547,4835335700.0,310361760.0,50097218000.0,13.994573,0.31907222,92.326744,56.181118,55242910000.0,2.208,1.6297073
414633,3869920000.0,238510610.0,38915092000.0,14.401582,0.17401963,80.248764,46.984154,43023524000.0,2.208,1.958364
414683,6117330000.0,492904930.0,41843573000.0,12.711461,0.45239967,90.90873,52.21921,48453810000.0,2.208,1.6972429
414716,4732653000.0,328430430.0,50280980000.0,14.57491,0.2969962,90.684875,55.4993,55342064000.0,2.208,1.3299133
414759,5246945300.0,555887360.0,46660993000.0,12.887143,0.6085064,94.87057,55.777485,52463830000.0,2.208,1.3568702
414792,2944952800.0,154599250.0,21439058000.0,11.273563,0.079970635,68.50284,38.900864,24538610000.0,2.208,1.9220374
414831,3011435800.0,155106430.0,32748681000.0,15.159814,0.09993147,71.70143,44.60783,35915223000.0,2.208,1.0191914
414869,5254024000.0,342113120.0,47178720000.0,13.602113,0.29233,91.506454,55.35349,52774855000.0,2.208,2.652006
414894,3330585000.0,155820140.0,31884298000.0,11.909308,0.12483795,80.44173,49.22914,35370700000.0,2.208,1.6963185
414996,5315883000.0,343339680.0,44477570000.0,16.48577,0.28432974,84.54414,48.237587,50136790000.0,2.208,0.94051063
415091,5093955000.0,312836960.0,46947762000.0,16.246439,0.30158797,83.387474,50.987247,52354550000.0,2.208,1.2879484
415139,3552595700.0,403792700.0,43737965000.0,14.7024145,0.24210918,83.837906,49.194073,47694352000.0,2.208,0.66254973
415177,4985332000.0,171776940.0,47586185000.0,17.294796,0.23737746,83.51574,51.518715,52743290000.0,2.208,2.3850994
415298,4801935000.0,209960460.0,28927230000.0,13.591478,0.18057607,73.62493,43.20873,33939128000.0,2.208,1.3865609
415337,4232646400.0,320662720.0,46013950000.0,16.011316,0.20392704,83.18468,48.803356,50567262000.0,2.208,1.931022
415392,5707131400.0,363969600.0,43460723000.0,13.442025,0.34799814,89.06327,51.629898,49531826000.0,2.208,1.93855
415432,4796459000.0,341885860.0,36628664000.0,13.987579,0.27221355,80.466965,45.99506,41767010000.0,2.208,1.7050563
415472,4931312600.0,298557540.0,46466793000.0,16.747837,0.2438982,81.589035,48.64694,51696660000.0,2.208,1.187933
415516,6259383000.0,187856640.0,24148378000.0,14.882806,0.23544173,66.75642,40.179657,30595615000.0,2.208,3.2370453
415565,5104901600.0,155725630.0,35484320000.0,16.45747,0.16145001,73.52586,45.073517,40744944000.0,2.208,1.5483569
